Team,Att,Cmp,CmpPct,Yds/Att,Pass,TD,INT,Rate,1st,1stPct,20+,40+,Sck,SckY,Rush,YPC,RushPct,RushPct2,RushPct3,Rec,Yds,Yds/Rec,RecPct1,RecPct2,RecPct3,Rsh,Tot,2-PT,3rd,3rdPct,4th,4thPct,Scrm
Broncos,546.0,334.0,61.45,7.0,3792.5,11.0,15.0,84.75,184.0,33.9,20.0,1.0,36.0,237.5,2632.0,4.8,129.0,23.6,11.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Texans,546.0,334.0,61.45,7.0,3792.5,18.0,15.0,84.75,184.0,33.9,13.0,4.0,36.0,237.5,2448.0,4.5,130.0,23.8,10.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Niners,498.0,334.0,61.45,7.0,3792.5,14.0,15.0,84.75,184.0,33.9,16.0,4.0,36.0,237.5,2044.0,4.1,101.0,20.3,5.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Jaguars,489.0,334.0,61.45,7.0,3792.5,9.0,15.0,84.75,184.0,33.9,10.0,3.0,36.0,237.5,1970.0,4.0,103.0,21.1,13.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Chiefs,487.0,334.0,61.45,7.0,3792.5,5.0,15.0,84.75,184.0,33.9,13.0,0.0,36.0,237.5,1893.0,3.9,89.0,18.3,5.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Dolphins,469.0,334.0,61.45,7.0,3792.5,11.0,15.0,84.75,184.0,33.9,11.0,1.0,36.0,237.5,1987.0,4.2,89.0,19.0,13.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Raiders,466.0,334.0,61.45,7.0,3792.5,16.0,15.0,84.75,184.0,33.9,21.0,4.0,36.0,237.5,2110.0,4.5,110.0,23.6,7.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Ravens,459.0,334.0,61.45,7.0,3792.5,15.0,15.0,84.75,184.0,33.9,13.0,5.0,36.0,237.5,1996.0,4.4,98.0,21.4,6.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Bears,456.0,334.0,61.45,7.0,3792.5,10.0,15.0,84.75,184.0,33.9,18.0,4.0,36.0,237.5,2015.0,4.4,96.0,21.0,7.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Bengals,455.0,334.0,61.45,7.0,3792.5,10.0,15.0,84.75,184.0,33.9,6.0,1.0,36.0,237.5,1778.0,3.9,93.0,20.4,7.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Falcons,453.0,334.0,61.45,7.0,3792.5,14.0,15.0,84.75,184.0,33.9,11.0,4.0,36.0,237.5,1834.0,4.0,100.0,22.1,4.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Eagles,450.0,334.0,61.45,7.0,3792.5,20.0,15.0,84.75,184.0,33.9,20.0,3.0,36.0,237.5,2276.0,5.1,134.0,29.8,9.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Vikings,448.0,334.0,61.45,7.0,3792.5,18.0,15.0,84.75,184.0,33.9,19.0,5.0,36.0,237.5,2318.0,5.2,118.0,26.3,7.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Panthers,445.0,334.0,61.45,7.0,3792.5,26.0,15.0,84.75,184.0,33.9,24.0,3.0,36.0,237.5,2408.0,5.4,139.0,31.2,3.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Seahawks,444.0,334.0,61.45,7.0,3792.5,15.0,15.0,84.75,184.0,33.9,8.0,3.0,36.0,237.5,1756.0,4.0,89.0,20.0,8.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Jets,443.0,334.0,61.45,7.0,3792.5,14.0,15.0,84.75,184.0,33.9,7.0,0.0,36.0,237.5,1692.0,3.8,90.0,20.3,8.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Patriots,438.0,334.0,61.45,7.0,3792.5,18.0,15.0,84.75,184.0,33.9,5.0,0.0,36.0,237.5,1764.0,4.0,107.0,24.4,3.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Chargers,436.0,334.0,61.45,7.0,3792.5,16.0,15.0,84.75,184.0,33.9,13.0,2.0,36.0,237.5,1864.0,4.3,97.0,22.2,8.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Steelers,434.0,334.0,61.45,7.0,3792.5,13.0,15.0,84.75,184.0,33.9,9.0,3.0,36.0,237.5,1903.0,4.4,96.0,22.1,5.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Saints,431.0,334.0,61.45,7.0,3792.5,16.0,15.0,84.75,184.0,33.9,14.0,0.0,36.0,237.5,2127.0,4.9,116.0,26.9,3.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Browns,415.0,334.0,61.45,7.0,3792.5,4.0,15.0,84.75,184.0,33.9,7.0,1.0,36.0,237.5,1531.0,3.7,77.0,18.6,10.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Giants,411.0,334.0,61.45,7.0,3792.5,17.0,15.0,84.75,184.0,33.9,4.0,0.0,36.0,237.5,1427.0,3.5,84.0,20.4,6.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Rams,409.0,334.0,61.45,7.0,3792.5,7.0,15.0,84.75,184.0,33.9,7.0,2.0,36.0,237.5,1667.0,4.1,79.0,19.3,6.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Cowboys,408.0,334.0,61.45,7.0,3792.5,5.0,15.0,84.75,184.0,33.9,11.0,3.0,36.0,237.5,1807.0,4.4,91.0,22.3,8.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Commanders,400.0,334.0,61.45,7.0,3792.5,8.0,15.0,84.75,184.0,33.9,10.0,0.0,36.0,237.5,1614.0,4.0,79.0,19.8,4.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Packers,395.0,334.0,61.45,7.0,3792.5,12.0,15.0,84.75,184.0,33.9,8.0,2.0,36.0,237.5,1558.0,3.9,89.0,22.5,4.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Bills,391.0,334.0,61.45,7.0,3792.5,12.0,15.0,84.75,184.0,33.9,17.0,3.0,36.0,237.5,1921.0,4.9,99.0,25.3,10.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Cardinals,389.0,334.0,61.45,7.0,3792.5,12.0,15.0,84.75,184.0,33.9,7.0,2.0,36.0,237.5,1625.0,4.2,83.0,21.3,8.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Colts,382.0,334.0,61.45,7.0,3792.5,8.0,15.0,84.75,184.0,33.9,7.0,2.0,36.0,237.5,1594.0,4.2,69.0,18.1,7.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Titans,376.0,334.0,61.45,7.0,3792.5,8.0,15.0,84.75,184.0,33.9,14.0,1.0,36.0,237.5,1438.0,3.8,71.0,18.9,5.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Lions,356.0,334.0,61.45,7.0,3792.5,9.0,15.0,84.75,184.0,33.9,8.0,3.0,36.0,237.5,1523.0,4.3,71.0,19.9,6.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Buccaneers,346.0,334.0,61.45,7.0,3792.5,9.0,15.0,84.75,184.0,33.9,7.0,1.0,36.0,237.5,1458.0,4.2,74.0,21.4,8.0,184.0,3792.5,11.4,81.8,55.2,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Saints,486.0,334.0,61.45,7.0,3792.5,46.0,15.0,84.75,184.0,33.9,69.0,11.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,472.0,5505.0,11.7,280.0,59.3,3.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Lions,486.0,334.0,61.45,7.0,3792.5,41.0,15.0,84.75,184.0,33.9,65.0,16.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,423.0,5071.0,12.0,244.0,57.7,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Patriots,486.0,334.0,61.45,7.0,3792.5,39.0,15.0,84.75,184.0,33.9,72.0,14.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,402.0,5257.0,13.1,262.0,65.2,1.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Cowboys,486.0,334.0,61.45,7.0,3792.5,33.0,15.0,84.75,184.0,33.9,58.0,11.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,376.0,4453.0,11.8,219.0,58.2,5.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Packers,486.0,334.0,61.45,7.0,3792.5,51.0,15.0,84.75,184.0,33.9,70.0,16.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,376.0,5161.0,13.7,230.0,61.2,1.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Chargers,486.0,334.0,61.45,7.0,3792.5,27.0,15.0,84.75,184.0,33.9,69.0,8.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,366.0,4624.0,12.6,234.0,63.9,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Falcons,486.0,334.0,61.45,7.0,3792.5,29.0,15.0,84.75,184.0,33.9,56.0,10.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,365.0,4365.0,12.0,215.0,58.9,2.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Buccaneers,486.0,334.0,61.45,7.0,3792.5,17.0,15.0,84.75,184.0,33.9,37.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,365.0,3838.0,10.5,180.0,49.3,7.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Giants,486.0,334.0,61.45,7.0,3792.5,29.0,15.0,84.75,184.0,33.9,67.0,18.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,359.0,4933.0,13.7,216.0,60.2,2.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Bills,486.0,334.0,61.45,7.0,3792.5,24.0,15.0,84.75,184.0,33.9,48.0,8.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,356.0,3857.0,10.8,180.0,50.6,1.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Titans,486.0,334.0,61.45,7.0,3792.5,22.0,15.0,84.75,184.0,33.9,51.0,14.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,353.0,4113.0,11.6,185.0,52.4,5.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Commanders,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,57.0,7.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,346.0,4058.0,11.7,204.0,59.0,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Steelers,486.0,334.0,61.45,7.0,3792.5,21.0,15.0,84.75,184.0,33.9,60.0,10.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,341.0,4333.0,12.7,221.0,64.8,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Eagles,486.0,334.0,61.45,7.0,3792.5,22.0,15.0,84.75,184.0,33.9,64.0,10.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,330.0,4276.0,13.0,197.0,59.7,3.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Browns,486.0,334.0,61.45,7.0,3792.5,16.0,15.0,84.75,184.0,33.9,32.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,320.0,3300.0,10.3,173.0,54.1,2.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Raiders,486.0,334.0,61.45,7.0,3792.5,20.0,15.0,84.75,184.0,33.9,63.0,14.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,315.0,4119.0,13.1,186.0,59.0,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Ravens,486.0,334.0,61.45,7.0,3792.5,21.0,15.0,84.75,184.0,33.9,44.0,7.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,314.0,3629.0,11.6,181.0,57.6,1.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Panthers,486.0,334.0,61.45,7.0,3792.5,21.0,15.0,84.75,184.0,33.9,66.0,9.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,312.0,4089.0,13.1,175.0,56.1,6.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Jets,486.0,334.0,61.45,7.0,3792.5,26.0,15.0,84.75,184.0,33.9,41.0,3.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,310.0,3542.0,11.4,173.0,55.8,3.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Bengals,486.0,334.0,61.45,7.0,3792.5,21.0,15.0,84.75,184.0,33.9,51.0,11.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,308.0,3507.0,11.4,160.0,52.0,2.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Cardinals,486.0,334.0,61.45,7.0,3792.5,21.0,15.0,84.75,184.0,33.9,55.0,15.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,307.0,3954.0,12.9,175.0,57.0,4.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Colts,486.0,334.0,61.45,7.0,3792.5,14.0,15.0,84.75,184.0,33.9,32.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,302.0,3223.0,10.7,170.0,56.3,3.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Chiefs,486.0,334.0,61.45,7.0,3792.5,13.0,15.0,84.75,184.0,33.9,39.0,7.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,299.0,3288.0,11.0,163.0,54.5,3.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Seahawks,486.0,334.0,61.45,7.0,3792.5,15.0,15.0,84.75,184.0,33.9,51.0,9.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,299.0,3444.0,11.5,153.0,51.2,1.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Rams,486.0,334.0,61.45,7.0,3792.5,9.0,15.0,84.75,184.0,33.9,37.0,3.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,292.0,3258.0,11.2,159.0,54.4,5.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Texans,486.0,334.0,61.45,7.0,3792.5,20.0,15.0,84.75,184.0,33.9,55.0,11.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,288.0,3696.0,12.8,176.0,61.1,1.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Vikings,486.0,334.0,61.45,7.0,3792.5,20.0,15.0,84.75,184.0,33.9,40.0,7.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,286.0,3255.0,11.4,159.0,55.6,5.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Dolphins,486.0,334.0,61.45,7.0,3792.5,20.0,15.0,84.75,184.0,33.9,56.0,7.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,280.0,3425.0,12.2,166.0,59.3,3.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Niners,486.0,334.0,61.45,7.0,3792.5,18.0,15.0,84.75,184.0,33.9,41.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,277.0,3193.0,11.5,150.0,54.2,3.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Bears,486.0,334.0,61.45,7.0,3792.5,18.0,15.0,84.75,184.0,33.9,43.0,7.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,268.0,3346.0,12.5,153.0,57.1,7.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Jaguars,486.0,334.0,61.45,7.0,3792.5,12.0,15.0,84.75,184.0,33.9,29.0,4.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,240.0,2510.0,10.5,122.0,50.8,3.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Broncos,486.0,334.0,61.45,7.0,3792.5,20.0,15.0,84.75,184.0,33.9,36.0,8.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,217.0,2708.0,12.5,130.0,59.9,6.0,13.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Panthers,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,21.0,3792.5,11.4,81.8,55.2,4.0,26.0,48.0,0.0,213.0,82.5,15.0,7.0,1017.0
Eagles,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,22.0,3792.5,11.4,81.8,55.2,4.0,20.0,43.0,0.0,213.0,82.5,15.0,7.0,1017.0
Texans,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,20.0,3792.5,11.4,81.8,55.2,4.0,18.0,41.0,0.0,213.0,82.5,15.0,7.0,1017.0
Vikings,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,20.0,3792.5,11.4,81.8,55.2,4.0,18.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Patriots,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,39.0,3792.5,11.4,81.8,55.2,4.0,18.0,60.0,2.0,213.0,82.5,15.0,7.0,1017.0
Giants,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,29.0,3792.5,11.4,81.8,55.2,4.0,17.0,46.0,4.0,213.0,82.5,15.0,7.0,1017.0
Raiders,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,20.0,3792.5,11.4,81.8,55.2,4.0,16.0,37.0,0.0,213.0,82.5,15.0,7.0,1017.0
Saints,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,46.0,3792.5,11.4,81.8,55.2,4.0,16.0,64.0,0.0,213.0,82.5,15.0,7.0,1017.0
Chargers,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,27.0,3792.5,11.4,81.8,55.2,4.0,16.0,45.0,0.0,213.0,82.5,15.0,7.0,1017.0
Ravens,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,21.0,3792.5,11.4,81.8,55.2,4.0,15.0,38.0,1.0,213.0,82.5,15.0,7.0,1017.0
Seahawks,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,15.0,3792.5,11.4,81.8,55.2,4.0,15.0,35.0,0.0,213.0,82.5,15.0,7.0,1017.0
Falcons,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,29.0,3792.5,11.4,81.8,55.2,4.0,14.0,45.0,0.0,213.0,82.5,15.0,7.0,1017.0
Jets,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,26.0,3792.5,11.4,81.8,55.2,4.0,14.0,45.0,0.0,213.0,82.5,15.0,7.0,1017.0
Niners,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,18.0,3792.5,11.4,81.8,55.2,4.0,14.0,35.0,0.0,213.0,82.5,15.0,7.0,1017.0
Steelers,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,21.0,3792.5,11.4,81.8,55.2,4.0,13.0,35.0,0.0,213.0,82.5,15.0,7.0,1017.0
Bills,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,24.0,3792.5,11.4,81.8,55.2,4.0,12.0,41.0,1.0,213.0,82.5,15.0,7.0,1017.0
Packers,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,51.0,3792.5,11.4,81.8,55.2,4.0,12.0,69.0,0.0,213.0,82.5,15.0,7.0,1017.0
Cardinals,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,21.0,3792.5,11.4,81.8,55.2,4.0,12.0,37.0,0.0,213.0,82.5,15.0,7.0,1017.0
Broncos,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,20.0,3792.5,11.4,81.8,55.2,4.0,11.0,36.0,3.0,213.0,82.5,15.0,7.0,1017.0
Dolphins,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,20.0,3792.5,11.4,81.8,55.2,4.0,11.0,33.0,0.0,213.0,82.5,15.0,7.0,1017.0
Bears,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,18.0,3792.5,11.4,81.8,55.2,4.0,10.0,36.0,1.0,213.0,82.5,15.0,7.0,1017.0
Bengals,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,21.0,3792.5,11.4,81.8,55.2,4.0,10.0,33.0,0.0,213.0,82.5,15.0,7.0,1017.0
Lions,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,41.0,3792.5,11.4,81.8,55.2,4.0,9.0,55.0,0.0,213.0,82.5,15.0,7.0,1017.0
Jaguars,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,12.0,3792.5,11.4,81.8,55.2,4.0,9.0,22.0,0.0,213.0,82.5,15.0,7.0,1017.0
Buccaneers,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,17.0,3792.5,11.4,81.8,55.2,4.0,9.0,29.0,0.0,213.0,82.5,15.0,7.0,1017.0
Titans,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,22.0,3792.5,11.4,81.8,55.2,4.0,8.0,34.0,0.0,213.0,82.5,15.0,7.0,1017.0
Colts,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,14.0,3792.5,11.4,81.8,55.2,4.0,8.0,24.0,0.0,213.0,82.5,15.0,7.0,1017.0
Commanders,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,19.0,3792.5,11.4,81.8,55.2,4.0,8.0,28.0,0.0,213.0,82.5,15.0,7.0,1017.0
Rams,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,9.0,3792.5,11.4,81.8,55.2,4.0,7.0,18.0,0.0,213.0,82.5,15.0,7.0,1017.0
Cowboys,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,33.0,3792.5,11.4,81.8,55.2,4.0,5.0,39.0,0.0,213.0,82.5,15.0,7.0,1017.0
Chiefs,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,13.0,3792.5,11.4,81.8,55.2,4.0,5.0,20.0,0.0,213.0,82.5,15.0,7.0,1017.0
Browns,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,625.0,4.2,42.4,22.3,7.0,16.0,3792.5,11.4,81.8,55.2,4.0,4.0,21.0,0.0,213.0,82.5,15.0,7.0,1017.0
Jaguars,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,103.0,4.2,21.1,22.3,7.0,122.0,3792.5,11.4,50.8,55.2,4.0,13.0,39.0,0.0,241.0,81.0,17.0,6.0,1002.0
Browns,486.0,334.0,61.45,7.0,3792.5,19.0,15.0,84.75,184.0,33.9,40.0,6.0,36.0,237.5,77.0,4.2,18.6,22.3,7.0,173.0,3792.5,11.4,54.1,55.2,4.0,13.0,39.0,0.0,238.0,92.0,18.0,10.0,1024.0
